DAY_DATE,YEAR,MONTH,MONTH_NAME,DAY_OF_MON,DAY_OF_WEEK,WEEK_OF_YEAR,DAY_OF_YEAR
2007-03-10,2007,3,Mar,10,6,10,69
2007-03-11,2007,3,Mar,11,0,10,70
2007-03-12,2007,3,Mar,12,1,11,71
2007-03-13,2007,3,Mar,13,2,11,72
2007-03-14,2007,3,Mar,14,3,11,73
2007-03-15,2007,3,Mar,15,4,11,74
2007-03-16,2007,3,Mar,16,5,11,75
2007-03-17,2007,3,Mar,17,6,11,76
2007-03-18,2007,3,Mar,18,0,11,77
2007-03-19,2007,3,Mar,19,1,12,78
2007-03-20,2007,3,Mar,20,2,12,79
2007-03-21,2007,3,Mar,21,3,12,80
2007-03-22,2007,3,Mar,22,4,12,81
2007-03-23,2007,3,Mar,23,5,12,82
2007-03-24,2007,3,Mar,24,6,12,83
2007-03-25,2007,3,Mar,25,0,12,84
2007-03-26,2007,3,Mar,26,1,13,85
2007-03-27,2007,3,Mar,27,2,13,86
2007-03-28,2007,3,Mar,28,3,13,87
2007-03-29,2007,3,Mar,29,4,13,88
2007-03-30,2007,3,Mar,30,5,13,89
2007-03-31,2007,3,Mar,31,6,13,90
2007-04-01,2007,4,Apr,1,0,13,91
2007-04-02,2007,4,Apr,2,1,14,92
2007-04-03,2007,4,Apr,3,2,14,93
2007-04-04,2007,4,Apr,4,3,14,94
2007-04-05,2007,4,Apr,5,4,14,95
2007-04-06,2007,4,Apr,6,5,14,96
2007-04-07,2007,4,Apr,7,6,14,97
2007-04-08,2007,4,Apr,8,0,14,98
2007-04-09,2007,4,Apr,9,1,15,99
2007-04-10,2007,4,Apr,10,2,15,100
2007-04-11,2007,4,Apr,11,3,15,101
2007-04-12,2007,4,Apr,12,4,15,102
2007-04-13,2007,4,Apr,13,5,15,103
2007-04-14,2007,4,Apr,14,6,15,104
2007-04-15,2007,4,Apr,15,0,15,105
2007-04-16,2007,4,Apr,16,1,16,106
2007-04-17,2007,4,Apr,17,2,16,107
2007-04-18,2007,4,Apr,18,3,16,108
2007-04-19,2007,4,Apr,19,4,16,109
2007-04-20,2007,4,Apr,20,5,16,110
2007-04-21,2007,4,Apr,21,6,16,111
2007-04-22,2007,4,Apr,22,0,16,112
2007-04-23,2007,4,Apr,23,1,17,113
2007-04-24,2007,4,Apr,24,2,17,114
2007-04-25,2007,4,Apr,25,3,17,115
2007-04-26,2007,4,Apr,26,4,17,116
2007-04-27,2007,4,Apr,27,5,17,117
2007-04-28,2007,4,Apr,28,6,17,118
2007-04-29,2007,4,Apr,29,0,17,119
2007-04-30,2007,4,Apr,30,1,18,120
2007-05-01,2007,5,May,1,2,18,121
2007-05-02,2007,5,May,2,3,18,122
2007-05-03,2007,5,May,3,4,18,123
2007-05-04,2007,5,May,4,5,18,124
2007-05-05,2007,5,May,5,6,18,125
2007-05-06,2007,5,May,6,0,18,126
2007-05-07,2007,5,May,7,1,19,127
2007-05-08,2007,5,May,8,2,19,128
2007-05-09,2007,5,May,9,3,19,129
2007-05-10,2007,5,May,10,4,19,130
2007-05-11,2007,5,May,11,5,19,131
2007-05-12,2007,5,May,12,6,19,132
2007-05-13,2007,5,May,13,0,19,133
2007-05-14,2007,5,May,14,1,20,134
2007-05-15,2007,5,May,15,2,20,135
2007-05-16,2007,5,May,16,3,20,136
2007-05-17,2007,5,May,17,4,20,137
2007-05-18,2007,5,May,18,5,20,138
2007-05-19,2007,5,May,19,6,20,139
2007-05-20,2007,5,May,20,0,20,140
2007-05-21,2007,5,May,21,1,21,141
2007-05-22,2007,5,May,22,2,21,142
2007-05-23,2007,5,May,23,3,21,143
2007-05-24,2007,5,May,24,4,21,144
2007-05-25,2007,5,May,25,5,21,145
2007-05-26,2007,5,May,26,6,21,146
2007-05-27,2007,5,May,27,0,21,147
2007-05-28,2007,5,May,28,1,22,148
2007-05-29,2007,5,May,29,2,22,149
2007-05-30,2007,5,May,30,3,22,150
2007-05-31,2007,5,May,31,4,22,151
2007-06-01,2007,6,Jun,1,5,22,152
2007-06-02,2007,6,Jun,2,6,22,153
2007-06-03,2007,6,Jun,3,0,22,154
2007-06-04,2007,6,Jun,4,1,23,155
2007-06-05,2007,6,Jun,5,2,23,156
2007-06-06,2007,6,Jun,6,3,23,157
2007-06-07,2007,6,Jun,7,4,23,158
2007-06-08,2007,6,Jun,8,5,23,159
2007-06-09,2007,6,Jun,9,6,23,160
2007-06-10,2007,6,Jun,10,0,23,161
2007-06-11,2007,6,Jun,11,1,24,162
2007-06-12,2007,6,Jun,12,2,24,163
2007-06-13,2007,6,Jun,13,3,24,164
2007-06-14,2007,6,Jun,14,4,24,165
2007-06-15,2007,6,Jun,15,5,24,166
2007-06-16,2007,6,Jun,16,6,24,167
2007-06-17,2007,6,Jun,17,0,24,168
2007-06-18,2007,6,Jun,18,1,25,169
2007-06-19,2007,6,Jun,19,2,25,170
2007-06-20,2007,6,Jun,20,3,25,171
2007-06-21,2007,6,Jun,21,4,25,172
2007-06-22,2007,6,Jun,22,5,25,173
2007-06-23,2007,6,Jun,23,6,25,174
2007-06-24,2007,6,Jun,24,0,25,175
2007-06-25,2007,6,Jun,25,1,26,176
2007-06-26,2007,6,Jun,26,2,26,177
2007-06-27,2007,6,Jun,27,3,26,178
2007-06-28,2007,6,Jun,28,4,26,179
2007-06-29,2007,6,Jun,29,5,26,180
2007-06-30,2007,6,Jun,30,6,26,181
2007-07-01,2007,7,Jul,1,0,26,182
2007-07-02,2007,7,Jul,2,1,27,183
2007-07-03,2007,7,Jul,3,2,27,184
2007-07-04,2007,7,Jul,4,3,27,185
2007-07-05,2007,7,Jul,5,4,27,186
2007-07-06,2007,7,Jul,6,5,27,187
2007-07-07,2007,7,Jul,7,6,27,188
2007-07-08,2007,7,Jul,8,0,27,189
2007-07-09,2007,7,Jul,9,1,28,190
2007-07-10,2007,7,Jul,10,2,28,191
2007-07-11,2007,7,Jul,11,3,28,192
2007-07-12,2007,7,Jul,12,4,28,193
2007-07-13,2007,7,Jul,13,5,28,194
2007-07-14,2007,7,Jul,14,6,28,195
2007-07-15,2007,7,Jul,15,0,28,196
2007-07-16,2007,7,Jul,16,1,29,197
2007-07-17,2007,7,Jul,17,2,29,198
2007-07-18,2007,7,Jul,18,3,29,199
2007-07-19,2007,7,Jul,19,4,29,200
2007-07-20,2007,7,Jul,20,5,29,201
2007-07-21,2007,7,Jul,21,6,29,202
2007-07-22,2007,7,Jul,22,0,29,203
2007-07-23,2007,7,Jul,23,1,30,204
2007-07-24,2007,7,Jul,24,2,30,205
2007-07-25,2007,7,Jul,25,3,30,206
2007-07-26,2007,7,Jul,26,4,30,207
2007-07-27,2007,7,Jul,27,5,30,208
2007-07-28,2007,7,Jul,28,6,30,209
2007-07-29,2007,7,Jul,29,0,30,210
2007-07-30,2007,7,Jul,30,1,31,211
2007-07-31,2007,7,Jul,31,2,31,212
2007-08-01,2007,8,Aug,1,3,31,213
2007-08-02,2007,8,Aug,2,4,31,214
2007-08-03,2007,8,Aug,3,5,31,215
2007-08-04,2007,8,Aug,4,6,31,216
2007-08-05,2007,8,Aug,5,0,31,217
2007-08-06,2007,8,Aug,6,1,32,218
2007-08-07,2007,8,Aug,7,2,32,219
2007-08-08,2007,8,Aug,8,3,32,220
2007-08-09,2007,8,Aug,9,4,32,221
2007-08-10,2007,8,Aug,10,5,32,222
2007-08-11,2007,8,Aug,11,6,32,223
2007-08-12,2007,8,Aug,12,0,32,224
2007-08-13,2007,8,Aug,13,1,33,225
2007-08-14,2007,8,Aug,14,2,33,226
2007-08-15,2007,8,Aug,15,3,33,227
2007-08-16,2007,8,Aug,16,4,33,228
2007-08-17,2007,8,Aug,17,5,33,229
2007-08-18,2007,8,Aug,18,6,33,230
2007-08-19,2007,8,Aug,19,0,33,231
2007-08-20,2007,8,Aug,20,1,34,232
2007-08-21,2007,8,Aug,21,2,34,233
2007-08-22,2007,8,Aug,22,3,34,234
2007-08-23,2007,8,Aug,23,4,34,235
2007-08-24,2007,8,Aug,24,5,34,236
2007-08-25,2007,8,Aug,25,6,34,237
2007-08-26,2007,8,Aug,26,0,34,238
2007-08-27,2007,8,Aug,27,1,35,239
2007-08-28,2007,8,Aug,28,2,35,240
2007-08-29,2007,8,Aug,29,3,35,241
2007-08-30,2007,8,Aug,30,4,35,242
2007-08-31,2007,8,Aug,31,5,35,243
2007-09-01,2007,9,Sep,1,6,35,244
2007-09-02,2007,9,Sep,2,0,35,245
2007-09-03,2007,9,Sep,3,1,36,246
2007-09-04,2007,9,Sep,4,2,36,247
2007-09-05,2007,9,Sep,5,3,36,248
2007-09-06,2007,9,Sep,6,4,36,249
2007-09-07,2007,9,Sep,7,5,36,250
2007-09-08,2007,9,Sep,8,6,36,251
2007-09-09,2007,9,Sep,9,0,36,252
2007-09-10,2007,9,Sep,10,1,37,253
2007-09-11,2007,9,Sep,11,2,37,254
2007-09-12,2007,9,Sep,12,3,37,255
2007-09-13,2007,9,Sep,13,4,37,256
2007-09-14,2007,9,Sep,14,5,37,257
2007-09-15,2007,9,Sep,15,6,37,258
2007-09-16,2007,9,Sep,16,0,37,259
2007-09-17,2007,9,Sep,17,1,38,260
2007-09-18,2007,9,Sep,18,2,38,261
2007-09-19,2007,9,Sep,19,3,38,262
2007-09-20,2007,9,Sep,20,4,38,263
2007-09-21,2007,9,Sep,21,5,38,264
2007-09-22,2007,9,Sep,22,6,38,265
2007-09-23,2007,9,Sep,23,0,38,266
2007-09-24,2007,9,Sep,24,1,39,267
2007-09-25,2007,9,Sep,25,2,39,268
2007-09-26,2007,9,Sep,26,3,39,269
2007-09-27,2007,9,Sep,27,4,39,270
2007-09-28,2007,9,Sep,28,5,39,271
2007-09-29,2007,9,Sep,29,6,39,272
2007-09-30,2007,9,Sep,30,0,39,273
2007-10-01,2007,10,Oct,1,1,40,274
2007-10-02,2007,10,Oct,2,2,40,275
2007-10-03,2007,10,Oct,3,3,40,276
2007-10-04,2007,10,Oct,4,4,40,277
2007-10-05,2007,10,Oct,5,5,40,278
2007-10-06,2007,10,Oct,6,6,40,279
2007-10-07,2007,10,Oct,7,0,40,280
2007-10-08,2007,10,Oct,8,1,41,281
2007-10-09,2007,10,Oct,9,2,41,282
2007-10-10,2007,10,Oct,10,3,41,283
2007-10-11,2007,10,Oct,11,4,41,284
2007-10-12,2007,10,Oct,12,5,41,285
2007-10-13,2007,10,Oct,13,6,41,286
2007-10-14,2007,10,Oct,14,0,41,287
2007-10-15,2007,10,Oct,15,1,42,288
2007-10-16,2007,10,Oct,16,2,42,289
2007-10-17,2007,10,Oct,17,3,42,290
2007-10-18,2007,10,Oct,18,4,42,291
2007-10-19,2007,10,Oct,19,5,42,292
2007-10-20,2007,10,Oct,20,6,42,293
2007-10-21,2007,10,Oct,21,0,42,294
2007-10-22,2007,10,Oct,22,1,43,295
2007-10-23,2007,10,Oct,23,2,43,296
2007-10-24,2007,10,Oct,24,3,43,297
2007-10-25,2007,10,Oct,25,4,43,298
2007-10-26,2007,10,Oct,26,5,43,299
2007-10-27,2007,10,Oct,27,6,43,300
2007-10-28,2007,10,Oct,28,0,43,301
2007-10-29,2007,10,Oct,29,1,44,302
2007-10-30,2007,10,Oct,30,2,44,303
2007-10-31,2007,10,Oct,31,3,44,304
2007-11-01,2007,11,Nov,1,4,44,305
2007-11-02,2007,11,Nov,2,5,44,306
2007-11-03,2007,11,Nov,3,6,44,307
2007-11-04,2007,11,Nov,4,0,44,308
2007-11-05,2007,11,Nov,5,1,45,309
2007-11-06,2007,11,Nov,6,2,45,310
2007-11-07,2007,11,Nov,7,3,45,311
2007-11-08,2007,11,Nov,8,4,45,312
2007-11-09,2007,11,Nov,9,5,45,313
2007-11-10,2007,11,Nov,10,6,45,314
2007-11-11,2007,11,Nov,11,0,45,315
2007-11-12,2007,11,Nov,12,1,46,316
2007-11-13,2007,11,Nov,13,2,46,317
2007-11-14,2007,11,Nov,14,3,46,318
2007-11-15,2007,11,Nov,15,4,46,319
2007-11-16,2007,11,Nov,16,5,46,320
2007-11-17,2007,11,Nov,17,6,46,321
2007-11-18,2007,11,Nov,18,0,46,322
2007-11-19,2007,11,Nov,19,1,47,323
2007-11-20,2007,11,Nov,20,2,47,324
2007-11-21,2007,11,Nov,21,3,47,325
2007-11-22,2007,11,Nov,22,4,47,326
2007-11-23,2007,11,Nov,23,5,47,327
2007-11-24,2007,11,Nov,24,6,47,328
2007-11-25,2007,11,Nov,25,0,47,329
2007-11-26,2007,11,Nov,26,1,48,330
2007-11-27,2007,11,Nov,27,2,48,331
2007-11-28,2007,11,Nov,28,3,48,332
2007-11-29,2007,11,Nov,29,4,48,333
2007-11-30,2007,11,Nov,30,5,48,334
2007-12-01,2007,12,Dec,1,6,48,335
2007-12-02,2007,12,Dec,2,0,48,336
2007-12-03,2007,12,Dec,3,1,49,337
2007-12-04,2007,12,Dec,4,2,49,338
2007-12-05,2007,12,Dec,5,3,49,339
2007-12-06,2007,12,Dec,6,4,49,340
2007-12-07,2007,12,Dec,7,5,49,341
2007-12-08,2007,12,Dec,8,6,49,342
2007-12-09,2007,12,Dec,9,0,49,343
2007-12-10,2007,12,Dec,10,1,50,344
2007-12-11,2007,12,Dec,11,2,50,345
2007-12-12,2007,12,Dec,12,3,50,346
2007-12-13,2007,12,Dec,13,4,50,347
2007-12-14,2007,12,Dec,14,5,50,348
2007-12-15,2007,12,Dec,15,6,50,349
2007-12-16,2007,12,Dec,16,0,50,350
2007-12-17,2007,12,Dec,17,1,51,351
2007-12-18,2007,12,Dec,18,2,51,352
2007-12-19,2007,12,Dec,19,3,51,353
2007-12-20,2007,12,Dec,20,4,51,354
2007-12-21,2007,12,Dec,21,5,51,355
2007-12-22,2007,12,Dec,22,6,51,356
2007-12-23,2007,12,Dec,23,0,51,357
2007-12-24,2007,12,Dec,24,1,52,358
2007-12-25,2007,12,Dec,25,2,52,359
2007-12-26,2007,12,Dec,26,3,52,360
2007-12-27,2007,12,Dec,27,4,52,361
2007-12-28,2007,12,Dec,28,5,52,362
2007-12-29,2007,12,Dec,29,6,52,363
2007-12-30,2007,12,Dec,30,0,52,364
2007-12-31,2007,12,Dec,31,1,1,365
2008-01-01,2008,1,Jan,1,2,1,1
2008-01-02,2008,1,Jan,2,3,1,2
2008-01-03,2008,1,Jan,3,4,1,3
2008-01-04,2008,1,Jan,4,5,1,4
2008-01-05,2008,1,Jan,5,6,1,5
2008-01-06,2008,1,Jan,6,0,1,6
2008-01-07,2008,1,Jan,7,1,2,7
2008-01-08,2008,1,Jan,8,2,2,8
2008-01-09,2008,1,Jan,9,3,2,9
2008-01-10,2008,1,Jan,10,4,2,10
2008-01-11,2008,1,Jan,11,5,2,11
2008-01-12,2008,1,Jan,12,6,2,12
2008-01-13,2008,1,Jan,13,0,2,13
2008-01-14,2008,1,Jan,14,1,3,14
2008-01-15,2008,1,Jan,15,2,3,15
2008-01-16,2008,1,Jan,16,3,3,16
2008-01-17,2008,1,Jan,17,4,3,17
2008-01-18,2008,1,Jan,18,5,3,18
2008-01-19,2008,1,Jan,19,6,3,19
2008-01-20,2008,1,Jan,20,0,3,20
2008-01-21,2008,1,Jan,21,1,4,21
2008-01-22,2008,1,Jan,22,2,4,22
2008-01-23,2008,1,Jan,23,3,4,23
2008-01-24,2008,1,Jan,24,4,4,24
2008-01-25,2008,1,Jan,25,5,4,25
2008-01-26,2008,1,Jan,26,6,4,26
2008-01-27,2008,1,Jan,27,0,4,27
2008-01-28,2008,1,Jan,28,1,5,28
2008-01-29,2008,1,Jan,29,2,5,29
2008-01-30,2008,1,Jan,30,3,5,30
2008-01-31,2008,1,Jan,31,4,5,31
2008-02-01,2008,2,Feb,1,5,5,32
2008-02-02,2008,2,Feb,2,6,5,33
2008-02-03,2008,2,Feb,3,0,5,34
2008-02-04,2008,2,Feb,4,1,6,35
2008-02-05,2008,2,Feb,5,2,6,36
2008-02-06,2008,2,Feb,6,3,6,37
2008-02-07,2008,2,Feb,7,4,6,38
2008-02-08,2008,2,Feb,8,5,6,39
2008-02-09,2008,2,Feb,9,6,6,40
2008-02-10,2008,2,Feb,10,0,6,41
2008-02-11,2008,2,Feb,11,1,7,42
2008-02-12,2008,2,Feb,12,2,7,43
2008-02-13,2008,2,Feb,13,3,7,44
2008-02-14,2008,2,Feb,14,4,7,45
2008-02-15,2008,2,Feb,15,5,7,46
2008-02-16,2008,2,Feb,16,6,7,47
2008-02-17,2008,2,Feb,17,0,7,48
2008-02-18,2008,2,Feb,18,1,8,49
2008-02-19,2008,2,Feb,19,2,8,50
2008-02-20,2008,2,Feb,20,3,8,51
2008-02-21,2008,2,Feb,21,4,8,52
2008-02-22,2008,2,Feb,22,5,8,53
2008-02-23,2008,2,Feb,23,6,8,54
2008-02-24,2008,2,Feb,24,0,8,55
2008-02-25,2008,2,Feb,25,1,9,56
2008-02-26,2008,2,Feb,26,2,9,57
2008-02-27,2008,2,Feb,27,3,9,58
2008-02-28,2008,2,Feb,28,4,9,59
2008-02-29,2008,2,Feb,29,5,9,60
2008-03-01,2008,3,Mar,1,6,9,61
2008-03-02,2008,3,Mar,2,0,9,62
2008-03-03,2008,3,Mar,3,1,10,63
2008-03-04,2008,3,Mar,4,2,10,64
2008-03-05,2008,3,Mar,5,3,10,65
2008-03-06,2008,3,Mar,6,4,10,66
2008-03-07,2008,3,Mar,7,5,10,67
2008-03-08,2008,3,Mar,8,6,10,68
2008-03-09,2008,3,Mar,9,0,10,69
2008-03-10,2008,3,Mar,10,1,11,70
2008-03-11,2008,3,Mar,11,2,11,71
2008-03-12,2008,3,Mar,12,3,11,72
2008-03-13,2008,3,Mar,13,4,11,73
2008-03-14,2008,3,Mar,14,5,11,74
2008-03-15,2008,3,Mar,15,6,11,75
2008-03-16,2008,3,Mar,16,0,11,76
2008-03-17,2008,3,Mar,17,1,12,77
2008-03-18,2008,3,Mar,18,2,12,78
2008-03-19,2008,3,Mar,19,3,12,79
2008-03-20,2008,3,Mar,20,4,12,80
2008-03-21,2008,3,Mar,21,5,12,81
2008-03-22,2008,3,Mar,22,6,12,82
2008-03-23,2008,3,Mar,23,0,12,83
2008-03-24,2008,3,Mar,24,1,13,84
2008-03-25,2008,3,Mar,25,2,13,85
2008-03-26,2008,3,Mar,26,3,13,86
2008-03-27,2008,3,Mar,27,4,13,87
2008-03-28,2008,3,Mar,28,5,13,88
2008-03-29,2008,3,Mar,29,6,13,89
2008-03-30,2008,3,Mar,30,0,13,90
2008-03-31,2008,3,Mar,31,1,14,91
2008-04-01,2008,4,Apr,1,2,14,92
2008-04-02,2008,4,Apr,2,3,14,93
2008-04-03,2008,4,Apr,3,4,14,94
2008-04-04,2008,4,Apr,4,5,14,95
2008-04-05,2008,4,Apr,5,6,14,96
2008-04-06,2008,4,Apr,6,0,14,97
2008-04-07,2008,4,Apr,7,1,15,98
2008-04-08,2008,4,Apr,8,2,15,99
2008-04-09,2008,4,Apr,9,3,15,100
2008-04-10,2008,4,Apr,10,4,15,101
2008-04-11,2008,4,Apr,11,5,15,102
2008-04-12,2008,4,Apr,12,6,15,103
2008-04-13,2008,4,Apr,13,0,15,104
2008-04-14,2008,4,Apr,14,1,16,105
2008-04-15,2008,4,Apr,15,2,16,106
2008-04-16,2008,4,Apr,16,3,16,107
2008-04-17,2008,4,Apr,17,4,16,108
2008-04-18,2008,4,Apr,18,5,16,109
2008-04-19,2008,4,Apr,19,6,16,110
2008-04-20,2008,4,Apr,20,0,16,111
2008-04-21,2008,4,Apr,21,1,17,112
2008-04-22,2008,4,Apr,22,2,17,113
2008-04-23,2008,4,Apr,23,3,17,114
2008-04-24,2008,4,Apr,24,4,17,115
2008-04-25,2008,4,Apr,25,5,17,116
2008-04-26,2008,4,Apr,26,6,17,117
2008-04-27,2008,4,Apr,27,0,17,118
2008-04-28,2008,4,Apr,28,1,18,119
2008-04-29,2008,4,Apr,29,2,18,120
2008-04-30,2008,4,Apr,30,3,18,121
2008-05-01,2008,5,May,1,4,18,122
2008-05-02,2008,5,May,2,5,18,123
2008-05-03,2008,5,May,3,6,18,124
2008-05-04,2008,5,May,4,0,18,125
2008-05-05,2008,5,May,5,1,19,126
2008-05-06,2008,5,May,6,2,19,127
2008-05-07,2008,5,May,7,3,19,128
2008-05-08,2008,5,May,8,4,19,129
2008-05-09,2008,5,May,9,5,19,130
2008-05-10,2008,5,May,10,6,19,131
2008-05-11,2008,5,May,11,0,19,132
2008-05-12,2008,5,May,12,1,20,133
2008-05-13,2008,5,May,13,2,20,134
2008-05-14,2008,5,May,14,3,20,135
2008-05-15,2008,5,May,15,4,20,136
2008-05-16,2008,5,May,16,5,20,137
2008-05-17,2008,5,May,17,6,20,138
2008-05-18,2008,5,May,18,0,20,139
2008-05-19,2008,5,May,19,1,21,140
2008-05-20,2008,5,May,20,2,21,141
2008-05-21,2008,5,May,21,3,21,142
2008-05-22,2008,5,May,22,4,21,143
2008-05-23,2008,5,May,23,5,21,144
2008-05-24,2008,5,May,24,6,21,145
2008-05-25,2008,5,May,25,0,21,146
2008-05-26,2008,5,May,26,1,22,147
2008-05-27,2008,5,May,27,2,22,148
2008-05-28,2008,5,May,28,3,22,149
2008-05-29,2008,5,May,29,4,22,150
2008-05-30,2008,5,May,30,5,22,151
2008-05-31,2008,5,May,31,6,22,152
2008-06-01,2008,6,Jun,1,0,22,153
2008-06-02,2008,6,Jun,2,1,23,154
2008-06-03,2008,6,Jun,3,2,23,155
2008-06-04,2008,6,Jun,4,3,23,156
2008-06-05,2008,6,Jun,5,4,23,157
2008-06-06,2008,6,Jun,6,5,23,158
2008-06-07,2008,6,Jun,7,6,23,159
2008-06-08,2008,6,Jun,8,0,23,160
2008-06-09,2008,6,Jun,9,1,24,161
2008-06-10,2008,6,Jun,10,2,24,162
2008-06-11,2008,6,Jun,11,3,24,163
2008-06-12,2008,6,Jun,12,4,24,164
2008-06-13,2008,6,Jun,13,5,24,165
2008-06-14,2008,6,Jun,14,6,24,166
2008-06-15,2008,6,Jun,15,0,24,167
2008-06-16,2008,6,Jun,16,1,25,168
2008-06-17,2008,6,Jun,17,2,25,169
2008-06-18,2008,6,Jun,18,3,25,170
2008-06-19,2008,6,Jun,19,4,25,171
2008-06-20,2008,6,Jun,20,5,25,172
2008-06-21,2008,6,Jun,21,6,25,173
2008-06-22,2008,6,Jun,22,0,25,174
2008-06-23,2008,6,Jun,23,1,26,175
2008-06-24,2008,6,Jun,24,2,26,176
2008-06-25,2008,6,Jun,25,3,26,177
2008-06-26,2008,6,Jun,26,4,26,178
2008-06-27,2008,6,Jun,27,5,26,179
2008-06-28,2008,6,Jun,28,6,26,180
2008-06-29,2008,6,Jun,29,0,26,181
2008-06-30,2008,6,Jun,30,1,27,182
2008-07-01,2008,7,Jul,1,2,27,183
2008-07-02,2008,7,Jul,2,3,27,184
2008-07-03,2008,7,Jul,3,4,27,185
2008-07-04,2008,7,Jul,4,5,27,186
2008-07-05,2008,7,Jul,5,6,27,187
2008-07-06,2008,7,Jul,6,0,27,188
2008-07-07,2008,7,Jul,7,1,28,189
2008-07-08,2008,7,Jul,8,2,28,190
2008-07-09,2008,7,Jul,9,3,28,191
2008-07-10,2008,7,Jul,10,4,28,192
2008-07-11,2008,7,Jul,11,5,28,193
2008-07-12,2008,7,Jul,12,6,28,194
2008-07-13,2008,7,Jul,13,0,28,195
2008-07-14,2008,7,Jul,14,1,29,196
2008-07-15,2008,7,Jul,15,2,29,197
2008-07-16,2008,7,Jul,16,3,29,198
2008-07-17,2008,7,Jul,17,4,29,199
2008-07-18,2008,7,Jul,18,5,29,200
2008-07-19,2008,7,Jul,19,6,29,201
2008-07-20,2008,7,Jul,20,0,29,202
2008-07-21,2008,7,Jul,21,1,30,203
2008-07-22,2008,7,Jul,22,2,30,204
2008-07-23,2008,7,Jul,23,3,30,205
2008-07-24,2008,7,Jul,24,4,30,206
2008-07-25,2008,7,Jul,25,5,30,207
2008-07-26,2008,7,Jul,26,6,30,208
2008-07-27,2008,7,Jul,27,0,30,209
2008-07-28,2008,7,Jul,28,1,31,210
2008-07-29,2008,7,Jul,29,2,31,211
2008-07-30,2008,7,Jul,30,3,31,212
2008-07-31,2008,7,Jul,31,4,31,213
2008-08-01,2008,8,Aug,1,5,31,214
2008-08-02,2008,8,Aug,2,6,31,215
2008-08-03,2008,8,Aug,3,0,31,216
2008-08-04,2008,8,Aug,4,1,32,217
2008-08-05,2008,8,Aug,5,2,32,218
2008-08-06,2008,8,Aug,6,3,32,219
2008-08-07,2008,8,Aug,7,4,32,220
2008-08-08,2008,8,Aug,8,5,32,221
2008-08-09,2008,8,Aug,9,6,32,222
2008-08-10,2008,8,Aug,10,0,32,223
2008-08-11,2008,8,Aug,11,1,33,224
2008-08-12,2008,8,Aug,12,2,33,225
2008-08-13,2008,8,Aug,13,3,33,226
2008-08-14,2008,8,Aug,14,4,33,227
2008-08-15,2008,8,Aug,15,5,33,228
2008-08-16,2008,8,Aug,16,6,33,229
2008-08-17,2008,8,Aug,17,0,33,230
2008-08-18,2008,8,Aug,18,1,34,231
2008-08-19,2008,8,Aug,19,2,34,232
2008-08-20,2008,8,Aug,20,3,34,233
2008-08-21,2008,8,Aug,21,4,34,234
2008-08-22,2008,8,Aug,22,5,34,235
2008-08-23,2008,8,Aug,23,6,34,236
2008-08-24,2008,8,Aug,24,0,34,237
2008-08-25,2008,8,Aug,25,1,35,238
2008-08-26,2008,8,Aug,26,2,35,239
2008-08-27,2008,8,Aug,27,3,35,240
2008-08-28,2008,8,Aug,28,4,35,241
2008-08-29,2008,8,Aug,29,5,35,242
2008-08-30,2008,8,Aug,30,6,35,243
2008-08-31,2008,8,Aug,31,0,35,244
2008-09-01,2008,9,Sep,1,1,36,245
2008-09-02,2008,9,Sep,2,2,36,246
2008-09-03,2008,9,Sep,3,3,36,247
2008-09-04,2008,9,Sep,4,4,36,248
2008-09-05,2008,9,Sep,5,5,36,249
2008-09-06,2008,9,Sep,6,6,36,250
2008-09-07,2008,9,Sep,7,0,36,251
2008-09-08,2008,9,Sep,8,1,37,252
2008-09-09,2008,9,Sep,9,2,37,253
2008-09-10,2008,9,Sep,10,3,37,254
2008-09-11,2008,9,Sep,11,4,37,255
2008-09-12,2008,9,Sep,12,5,37,256
2008-09-13,2008,9,Sep,13,6,37,257
2008-09-14,2008,9,Sep,14,0,37,258
2008-09-15,2008,9,Sep,15,1,38,259
2008-09-16,2008,9,Sep,16,2,38,260
2008-09-17,2008,9,Sep,17,3,38,261
2008-09-18,2008,9,Sep,18,4,38,262
2008-09-19,2008,9,Sep,19,5,38,263
2008-09-20,2008,9,Sep,20,6,38,264
2008-09-21,2008,9,Sep,21,0,38,265
2008-09-22,2008,9,Sep,22,1,39,266
2008-09-23,2008,9,Sep,23,2,39,267
2008-09-24,2008,9,Sep,24,3,39,268
2008-09-25,2008,9,Sep,25,4,39,269
2008-09-26,2008,9,Sep,26,5,39,270
2008-09-27,2008,9,Sep,27,6,39,271
2008-09-28,2008,9,Sep,28,0,39,272
2008-09-29,2008,9,Sep,29,1,40,273
2008-09-30,2008,9,Sep,30,2,40,274
2008-10-01,2008,10,Oct,1,3,40,275
2008-10-02,2008,10,Oct,2,4,40,276
2008-10-03,2008,10,Oct,3,5,40,277
2008-10-04,2008,10,Oct,4,6,40,278
2008-10-05,2008,10,Oct,5,0,40,279
2008-10-06,2008,10,Oct,6,1,41,280
2008-10-07,2008,10,Oct,7,2,41,281
2008-10-08,2008,10,Oct,8,3,41,282
2008-10-09,2008,10,Oct,9,4,41,283
2008-10-10,2008,10,Oct,10,5,41,284
2008-10-11,2008,10,Oct,11,6,41,285
2008-10-12,2008,10,Oct,12,0,41,286
2008-10-13,2008,10,Oct,13,1,42,287
2008-10-14,2008,10,Oct,14,2,42,288
